INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (1, 1, 'Sausages', '959.00', '185.00', 9, 990, 2)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (277, 1, 'Gloves', '50.00', '598.00', 2, 649, 83)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (285, 4, 'Keyboard', '660.00', '77.00', 2, 281, 24)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (281, 2, 'Soap', '984.00', '96.00', 2, 828, 42)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (287, 4, 'Table', '95.00', '637.00', 7, 468, 53)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (288, 1, 'Sausages', '891.00', '640.00', 6, 6, 36)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (290, 2, 'Mouse', '909.00', '896.00', 6, 575, 16)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (289, 1, 'Shoes', '512.00', '392.00', 10, 353, 74)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (291, 3, 'Shoes', '958.00', '122.00', 3, 281, 21)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (293, 4, 'Salad', '818.00', '174.00', 6, 606, 81)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (286, 2, 'Car', '43.00', '415.00', 8, 83, 17)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (292, 3, 'Gloves', '144.00', '499.00', 9, 92, 96)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (295, 2, 'Gloves', '288.00', '578.00', 3, 104, 16)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (297, 3, 'Tuna', '388.00', '306.00', 2, 574, 92)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (296, 2, 'Salad', '299.00', '280.00', 8, 221, 17)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (294, 4, 'Bike', '37.00', '139.00', 5, 248, 6)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (298, 2, 'Chips', '658.00', '146.00', 6, 107, 78)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (301, 4, 'Mouse', '263.00', '822.00', 8, 259, 77)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (302, 4, 'Chips', '327.00', '949.00', 2, 89, 21)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (299, 1, 'Gloves', '51.00', '895.00', 3, 220, 45)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (304, 2, 'Soap', '498.00', '689.00', 8, 809, 37)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (303, 3, 'Shirt', '872.00', '548.00', 5, 585, 41)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (305, 3, 'Car', '79.00', '427.00', 8, 922, 31)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (300, 2, 'Bike', '406.00', '469.00', 4, 68, 99)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (307, 3, 'Towels', '1000.00', '43.00', 7, 355, 15)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (309, 4, 'Hat', '585.00', '905.00', 1, 182, 59)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (308, 3, 'Chips', '476.00', '289.00', 7, 146, 53)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (310, 4, 'Mouse', '918.00', '828.00', 5, 341, 96)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (306, 3, 'Shirt', '199.00', '64.00', 8, 83, 91)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (311, 3, 'Cheese', '883.00', '69.00', 2, 67, 58)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (313, 1, 'Table', '863.00', '981.00', 4, 405, 55)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (314, 3, 'Pizza', '559.00', '399.00', 4, 640, 53)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (315, 4, 'Computer', '770.00', '916.00', 1, 680, 38)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (312, 1, 'Salad', '479.00', '215.00', 4, 523, 53)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (318, 4, 'Towels', '530.00', '896.00', 4, 522, 30)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (317, 4, 'Shoes', '284.00', '738.00', 2, 962, 65)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (316, 3, 'Pizza', '229.00', '310.00', 1, 964, 45)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (321, 4, 'Bacon', '973.00', '950.00', 0, 763, 54)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (319, 4, 'Bacon', '316.00', '67.00', 1, 579, 1)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (322, 2, 'Towels', '679.00', '766.00', 4, 629, 92)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (320, 1, 'Bacon', '763.00', '359.00', 6, 640, 66)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (325, 3, 'Chicken', '44.00', '360.00', 7, 756, 67)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (326, 3, 'Shirt', '533.00', '496.00', 10, 147, 22)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (324, 2, 'Pants', '176.00', '52.00', 3, 595, 31)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (323, 3, 'Shoes', '147.00', '318.00', 2, 629, 17)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (327, 2, 'Table', '609.00', '854.00', 8, 803, 58)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (328, 4, 'Chicken', '513.00', '217.00', 6, 842, 57)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (331, 3, 'Table', '901.00', '570.00', 10, 172, 23)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (330, 4, 'Tuna', '276.00', '575.00', 3, 134, 90)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (329, 1, 'Chicken', '80.00', '329.00', 8, 465, 81)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (332, 1, 'Car', '968.00', '591.00', 3, 561, 5)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (333, 2, 'Pants', '24.00', '862.00', 1, 817, 50)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (335, 3, 'Cheese', '826.00', '356.00', 10, 774, 61)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (334, 1, 'Fish', '640.00', '141.00', 7, 659, 44)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (337, 2, 'Sausages', '482.00', '339.00', 7, 178, 96)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (339, 4, 'Hat', '679.00', '93.00', 5, 332, 8)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (338, 3, 'Shirt', '863.00', '313.00', 1, 81, 55)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (341, 3, 'Shirt', '819.00', '429.00', 7, 350, 22)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (342, 4, 'Gloves', '454.00', '621.00', 8, 716, 43)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (336, 2, 'Table', '381.00', '557.00', 5, 64, 11)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (343, 2, 'Pants', '579.00', '890.00', 4, 492, 21)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (344, 1, 'Keyboard', '572.00', '9.00', 7, 64, 45)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (346, 1, 'Gloves', '425.00', '743.00', 2, 716, 32)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (347, 1, 'Keyboard', '603.00', '603.00', 9, 337, 91)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (348, 1, 'Hat', '822.00', '847.00', 0, 102, 2)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (345, 3, 'Pants', '368.00', '408.00', 3, 262, 92)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (349, 1, 'Keyboard', '303.00', '735.00', 4, 103, 55)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (351, 4, 'Car', '801.00', '174.00', 4, 369, 90)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (340, 4, 'Ball', '377.00', '822.00', 1, 771, 21)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (353, 4, 'Computer', '680.00', '170.00', 6, 465, 31)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (354, 3, 'Bacon', '984.00', '796.00', 9, 940, 22)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (355, 4, 'Towels', '321.00', '506.00', 5, 12, 73)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (350, 3, 'Towels', '979.00', '1.00', 8, 844, 56)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (357, 2, 'Car', '741.00', '24.00', 7, 268, 32)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (356, 1, 'Bike', '922.00', '972.00', 4, 866, 49)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (358, 2, 'Pants', '402.00', '180.00', 1, 978, 24)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (359, 4, 'Towels', '152.00', '739.00', 3, 664, 6)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (361, 2, 'Towels', '522.00', '38.00', 4, 272, 80)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (362, 1, 'Computer', '776.00', '935.00', 10, 914, 7)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (352, 3, 'Ball', '117.00', '204.00', 6, 234, 76)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (363, 1, 'Chair', '723.00', '421.00', 0, 790, 77)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (364, 4, 'Chicken', '771.00', '883.00', 6, 573, 62)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (366, 3, 'Bike', '395.00', '602.00', 2, 255, 78)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (360, 2, 'Car', '319.00', '18.00', 7, 378, 40)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (368, 4, 'Gloves', '903.00', '840.00', 1, 649, 7)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (365, 2, 'Ball', '86.00', '280.00', 6, 415, 78)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (367, 4, 'Salad', '829.00', '468.00', 1, 578, 33)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (369, 2, 'Car', '430.00', '453.00', 10, 744, 76)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (370, 1, 'Mouse', '104.00', '181.00', 5, 570, 76)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (373, 1, 'Mouse', '606.00', '742.00', 0, 675, 73)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (374, 3, 'Gloves', '506.00', '528.00', 3, 242, 43)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (372, 4, 'Shirt', '45.00', '550.00', 2, 516, 11)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (376, 4, 'Cheese', '13.00', '128.00', 5, 45, 46)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (377, 2, 'Tuna', '64.00', '22.00', 0, 870, 6)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (371, 1, 'Shirt', '50.00', '286.00', 6, 575, 8)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (378, 4, 'Salad', '483.00', '920.00', 3, 381, 51)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (380, 4, 'Car', '382.00', '647.00', 4, 70, 40)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (375, 3, 'Soap', '166.00', '154.00', 5, 991, 35)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (382, 1, 'Chair', '481.00', '988.00', 6, 276, 31)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (381, 3, 'Sausages', '336.00', '232.00', 3, 53, 95)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (383, 1, 'Bacon', '947.00', '951.00', 8, 115, 63)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (379, 1, 'Car', '509.00', '145.00', 9, 6, 22)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (384, 2, 'Fish', '676.00', '844.00', 10, 420, 7)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (386, 2, 'Chips', '440.00', '151.00', 8, 227, 27)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (388, 3, 'Cheese', '854.00', '904.00', 8, 117, 42)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (385, 2, 'Hat', '496.00', '573.00', 10, 29, 13)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (387, 2, 'Table', '609.00', '885.00', 4, 575, 65)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (390, 3, 'Tuna', '248.00', '646.00', 5, 737, 80)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (389, 2, 'Shoes', '614.00', '298.00', 2, 541, 37)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (392, 4, 'Towels', '91.00', '719.00', 4, 393, 69)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (393, 1, 'Hat', '478.00', '614.00', 3, 736, 89)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (394, 1, 'Tuna', '389.00', '750.00', 7, 542, 42)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (395, 1, 'Gloves', '595.00', '319.00', 8, 884, 32)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (396, 3, 'Sausages', '170.00', '154.00', 3, 705, 44)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (397, 3, 'Hat', '181.00', '389.00', 6, 167, 94)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (399, 2, 'Chicken', '563.00', '161.00', 3, 95, 70)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (391, 1, 'Tuna', '909.00', '574.00', 9, 67, 97)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (400, 4, 'Bike', '555.00', '252.00', 10, 513, 67)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (401, 2, 'Keyboard', '579.00', '939.00', 4, 603, 18)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (402, 1, 'Fish', '596.00', '141.00', 8, 887, 99)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (398, 4, 'Shirt', '34.00', '578.00', 5, 12, 15)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (403, 1, 'Cheese', '389.00', '604.00', 5, 8, 44)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (406, 4, 'Chips', '913.00', '908.00', 10, 220, 77)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (407, 3, 'Shirt', '671.00', '405.00', 0, 598, 17)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (408, 2, 'Sausages', '872.00', '287.00', 7, 773, 55)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (404, 2, 'Shirt', '272.00', '627.00', 5, 691, 7)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (410, 3, 'Pants', '914.00', '768.00', 10, 272, 60)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (411, 2, 'Gloves', '271.00', '631.00', 10, 120, 87)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (405, 4, 'Ball', '279.00', '299.00', 4, 891, 48)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (412, 1, 'Computer', '895.00', '648.00', 8, 961, 32)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (414, 1, 'Fish', '111.00', '452.00', 0, 237, 18)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (413, 3, 'Table', '565.00', '820.00', 6, 725, 33)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (416, 3, 'Hat', '165.00', '465.00', 1, 865, 49)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (409, 1, 'Bike', '129.00', '687.00', 3, 537, 95)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (417, 1, 'Keyboard', '672.00', '447.00', 2, 858, 23)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (419, 1, 'Mouse', '257.00', '143.00', 5, 817, 36)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (418, 2, 'Chicken', '573.00', '266.00', 3, 790, 41)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (415, 2, 'Car', '128.00', '360.00', 5, 101, 56)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (421, 4, 'Fish', '530.00', '899.00', 6, 819, 82)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (422, 4, 'Chicken', '113.00', '313.00', 5, 231, 69)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (423, 4, 'Car', '771.00', '304.00', 2, 971, 83)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (420, 1, 'Soap', '682.00', '499.00', 1, 705, 18)
